,date,ewretx,vwretx,nxt_freq_ewret,nxt_freq_vwretx
30,2015-08-12,-0.0014605528870700324,-0.006567185349981908,-0.0028180237330271973,-0.00308714616404715
31,2015-08-19,-0.0028180237330271973,-0.00308714616404715,-0.06890343249139297,-0.06688758491787417
32,2015-08-26,-0.06890343249139297,-0.06688758491787417,0.006634975402663779,0.004302979909362126
33,2015-09-02,0.006634975402663779,0.004302979909362126,0.0003543609951712767,-0.0034994542144248797
34,2015-09-09,0.0003543609951712767,-0.0034994542144248797,0.024975041773201534,0.02742992855953963
35,2015-09-16,0.024975041773201534,0.02742992855953963,-0.03442986043504548,-0.028341484364580505
36,2015-09-23,-0.03442986043504548,-0.028341484364580505,-0.011320343471130201,-0.009660804005862667
37,2015-09-30,-0.011320343471130201,-0.009660804005862667,0.045052224898771476,0.03947851106556444
38,2015-10-07,0.045052224898771476,0.03947851106556444,-0.0016678839087024278,-0.0007966439302552475
39,2015-10-14,-0.0016678839087024278,-0.0007966439302552475,0.006502515849210688,0.012385646307780718
40,2015-10-21,0.006502515849210688,0.012385646307780718,0.022573548137524435,0.03537012408613838
41,2015-10-28,0.022573548137524435,0.03537012408613838,0.008646507156789163,0.005721510932981788
42,2015-11-04,0.008646507156789163,0.005721510932981788,-0.015937857587281945,-0.012990499894205865
43,2015-11-11,-0.015937857587281945,-0.012990499894205865,0.0028240708003195447,0.0041349774096386405
44,2015-11-18,0.0028240708003195447,0.0041349774096386405,0.005742026237472109,0.0025389180468937678
45,2015-11-25,0.005742026237472109,0.0025389180468937678,-0.006398329628696686,-0.004480942756976081
46,2015-12-02,-0.006398329628696686,-0.004480942756976081,-0.02063975312650579,-0.015335350394409364
47,2015-12-09,-0.02063975312650579,-0.015335350394409364,0.006850769827605019,0.012429099785544517
48,2015-12-16,0.006850769827605019,0.012429099785544517,0.003036121186579699,-0.004235278600025039
49,2015-12-23,0.003036121186579699,-0.004235278600025039,-0.004039058224424075,-0.00045048497208621807
50,2015-12-30,-0.004039058224424075,-0.00045048497208621807,-0.03491572066085713,-0.0354276974694383
51,2016-01-06,-0.03491572066085713,-0.0354276974694383,-0.057126953145619885,-0.050234632650094646
52,2016-01-13,-0.057126953145619885,-0.050234632650094646,-0.018600835862780052,-0.016373274204087074
53,2016-01-20,-0.018600835862780052,-0.016373274204087074,0.019609721625510446,0.01270349839751228
54,2016-01-27,0.019609721625510446,0.01270349839751228,0.017010926052851483,0.015709434075287243
55,2016-02-03,0.017010926052851483,0.015709434075287243,-0.03567851807107081,-0.03172240070270549
56,2016-02-10,-0.03567851807107081,-0.03172240070270549,0.046359699883707695,0.040478201122353896
57,2016-02-17,0.046359699883707695,0.040478201122353896,0.005710817766163556,0.0015466429776180846
58,2016-02-24,0.005710817766163556,0.0015466429776180846,0.03500261001652083,0.029355322266755524
59,2016-03-02,0.03500261001652083,0.029355322266755524,0.007101119685225532,0.0014146133367680669
60,2016-03-09,0.007101119685225532,0.0014146133367680669,0.022363088108856788,0.019082453148983936
61,2016-03-16,0.022363088108856788,0.019082453148983936,0.002809022579282061,0.004681282925149688
62,2016-03-23,0.002809022579282061,0.004681282925149688,0.013215719146044469,0.013374506314996593
63,2016-03-30,0.013215719146044469,0.013374506314996593,-0.003234254108172352,0.001312997408663641
64,2016-04-06,-0.003234254108172352,0.001312997408663641,0.013666792738855404,0.007625836100696004
65,2016-04-13,0.013666792738855404,0.007625836100696004,0.011090327737204975,0.009594597256234572
66,2016-04-20,0.011090327737204975,0.009594597256234572,0.008633395937331922,-0.0034484400384140468
67,2016-04-27,0.008633395937331922,-0.0034484400384140468,-0.029394423555597182,-0.02101510021168218
68,2016-05-04,-0.029394423555597182,-0.02101510021168218,0.004332587211393069,0.006503687247868983
69,2016-05-11,0.004332587211393069,0.006503687247868983,-0.009382162575194308,-0.00815223175703772
70,2016-05-18,-0.009382162575194308,-0.00815223175703772,0.024203114915016588,0.020955951064090428
71,2016-05-25,0.024203114915016588,0.020955951064090428,0.006875497747544701,0.004204673863334341
72,2016-06-01,0.006875497747544701,0.004204673863334341,0.013751775707061098,0.009426835383683496
73,2016-06-08,0.013751775707061098,0.009426835383683496,-0.028123637604006824,-0.022471646038970894
74,2016-06-15,-0.028123637604006824,-0.022471646038970894,0.010448955236790347,0.006734226971699231
75,2016-06-22,0.010448955236790347,0.006734226971699231,-0.014922884884557397,-0.007039215509523911
76,2016-06-29,-0.014922884884557397,-0.007039215509523911,0.01201895468486125,0.013985116968254996
77,2016-07-06,0.01201895468486125,0.013985116968254996,0.0340300680772494,0.025098442019725775
78,2016-07-13,0.0340300680772494,0.025098442019725775,0.007548949710397768,0.009565973594750643
79,2016-07-20,0.007548949710397768,0.009565973594750643,-0.0006432772805328169,-0.002963590463211263
80,2016-07-27,-0.0006432772805328169,-0.002963590463211263,-0.004830821057913104,-0.00128776180057677
81,2016-08-03,-0.004830821057913104,-0.00128776180057677,0.004379499967546829,0.005407156406424862
82,2016-08-10,0.004379499967546829,0.005407156406424862,0.006017669959057281,0.00309354697054931
83,2016-08-17,0.006017669959057281,0.00309354697054931,0.0012333999310030208,-0.0031069412744355596
84,2016-08-24,0.0012333999310030208,-0.0031069412744355596,-0.0036016251313939485,-0.002063945847878723
85,2016-08-31,-0.0036016251313939485,-0.002063945847878723,0.008291855729586572,0.007006131545911343
86,2016-09-07,0.008291855729586572,0.007006131545911343,-0.03342899244336983,-0.02762373065374535
87,2016-09-14,-0.03342899244336983,-0.02762373065374535,0.01930260619397628,0.01757014978717497
88,2016-09-21,0.01930260619397628,0.01757014978717497,0.00643876051942982,0.0038139352199852983
89,2016-09-28,0.00643876051942982,0.0038139352199852983,-0.0053613038198669916,-0.005360733587798983
90,2016-10-05,-0.0053613038198669916,-0.005360733587798983,-0.014125063187040543,-0.009515100968161216
91,2016-10-12,-0.014125063187040543,-0.009515100968161216,0.0036629854049397004,0.0023888160814764525
92,2016-10-19,0.0036629854049397004,0.0023888160814764525,-0.005743625878188108,-0.002266534532800346
93,2016-10-26,-0.005743625878188108,-0.002266534532800346,-0.01986057921431217,-0.019393011951813866
94,2016-11-02,-0.01986057921431217,-0.019393011951813866,0.034150280569945846,0.031135337609136116
95,2016-11-09,0.034150280569945846,0.031135337609136116,0.018154286652238172,0.006323757467373126
96,2016-11-16,0.018154286652238172,0.006323757467373126,0.016413673104658688,0.01276104534097966
97,2016-11-23,0.016413673104658688,0.01276104534097966,-0.003335884189630156,-0.0026805726749462577
98,2016-11-30,-0.003335884189630156,-0.0026805726749462577,0.024082357780957464,0.019346845761523568
99,2016-12-07,0.024082357780957464,0.019346845761523568,-0.0051933107599657635,0.005322654257851056
100,2016-12-14,-0.0051933107599657635,0.005322654257851056,0.0031243633442425978,0.0052811466790763095
101,2016-12-21,0.0031243633442425978,0.0052811466790763095,-0.009163626883272324,-0.006736775985196175
102,2016-12-28,-0.009163626883272324,-0.006736775985196175,0.015512490899699527,0.009258141999845426
103,2017-01-04,0.015512490899699527,0.009258141999845426,-0.001964718966063428,0.0020125810236155672
104,2017-01-11,-0.001964718966063428,0.0020125810236155672,0.0004150230398718424,-0.0015075574768359523
105,2017-01-18,0.0004150230398718424,-0.0015075574768359523,0.013079162469341377,0.011655593299605416
106,2017-01-25,0.013079162469341377,0.011655593299605416,-0.01219642601775417,-0.008188441112524147
107,2017-02-01,-0.01219642601775417,-0.008188441112524147,0.007081081864738437,0.006632832235750952
108,2017-02-08,0.007081081864738437,0.006632832235750952,0.02341070695568126,0.02378559007754899
109,2017-02-15,0.02341070695568126,0.02378559007754899,0.0036607856426977836,0.0057763406871873535
110,2017-02-22,0.0036607856426977836,0.0057763406871873535,0.010308710630754225,0.01402556759268414
111,2017-03-01,0.010308710630754225,0.01402556759268414,-0.018702417273969485,-0.013764829549090418
112,2017-03-08,-0.018702417273969485,-0.013764829549090418,0.010922377033154795,0.009428784619857522
113,2017-03-15,0.010922377033154795,0.009428784619857522,-0.01684554996183163,-0.01543230442092014
114,2017-03-22,-0.01684554996183163,-0.01543230442092014,0.009777621112083024,0.0053992769291497655
115,2017-03-29,0.009777621112083024,0.0053992769291497655,-0.006610415809984227,-0.003464414092663737
116,2017-04-05,-0.006610415809984227,-0.003464414092663737,0.0004328720289961119,-0.0034084955896557245
117,2017-04-12,0.0004328720289961119,-0.0034084955896557245,-0.0013391030870705256,-0.0028828195138843604
118,2017-04-19,-0.0013391030870705256,-0.0028828195138843604,0.02042825345167598,0.021076325050557898
119,2017-04-26,0.02042825345167598,0.021076325050557898,-0.007781986295910315,0.000284794091826468
120,2017-05-03,-0.007781986295910315,0.000284794091826468,0.007848442322028637,0.00481548348051164
121,2017-05-10,0.007848442322028637,0.00481548348051164,-0.02166637133940441,-0.017752676702665338
122,2017-05-17,-0.02166637133940441,-0.017752676702665338,0.018174555314098617,0.02009302499017296
123,2017-05-24,0.018174555314098617,0.02009302499017296,0.0025034001813386553,0.003081927882359503
124,2017-05-31,0.0025034001813386553,0.003081927882359503,0.006070651488395473,0.008848098232840274
125,2017-06-07,0.006070651488395473,0.008848098232840274,0.008556195616529205,0.00196455177585797
126,2017-06-14,0.008556195616529205,0.00196455177585797,-0.006704155343567275,-0.0009474529628309414
127,2017-06-21,-0.006704155343567275,-0.0009474529628309414,0.006626601441174884,0.0020856515453338
128,2017-06-28,0.006626601441174884,0.0020856515453338,-0.00193883268441164,-0.0033391797153284886
129,2017-07-05,-0.00193883268441164,-0.0033391797153284886,0.0016316352860124006,0.004402789169146715
130,2017-07-12,0.0016316352860124006,0.004402789169146715,0.01344597798234548,0.012516147805177624
131,2017-07-19,0.01344597798234548,0.012516147805177624,0.000704200776857844,0.0016169259301075378
132,2017-07-26,0.000704200776857844,0.0016169259301075378,-0.005033299857623907,-0.00010493446177783916
133,2017-08-02,-0.005033299857623907,-0.00010493446177783916,-0.004330442113868904,-0.0014328752488020902
134,2017-08-09,-0.004330442113868904,-0.0014328752488020902,-0.004824620897776355,-0.002388789121639645
135,2017-08-16,-0.004824620897776355,-0.002388789121639645,-0.010439023732928043,-0.009752428907848887
136,2017-08-23,-0.010439023732928043,-0.009752428907848887,0.0045318180791540374,0.005544119004418091
137,2017-08-30,0.0045318180791540374,0.005544119004418091,0.005701862890954645,0.003234856460012203
138,2017-09-06,0.005701862890954645,0.003234856460012203,0.014245575863238491,0.013315572898781047
139,2017-09-13,0.014245575863238491,0.013315572898781047,0.0028604415059838573,0.003950524775722997
140,2017-09-20,0.0028604415059838573,0.003950524775722997,0.006098482435239028,-0.00047840365218121406
141,2017-09-27,0.006098482435239028,-0.00047840365218121406,0.012346184818657013,0.012245496957980384
142,2017-10-04,0.012346184818657013,0.012245496957980384,0.000637960108946789,0.006895899527667337
143,2017-10-11,0.000637960108946789,0.006895899527667337,0.002017616701835534,0.0023559507342783004
144,2017-10-18,0.002017616701835534,0.0023559507342783004,-0.0013313063871264186,-0.0016047208819892633
145,2017-10-25,-0.0013313063871264186,-0.0016047208819892633,0.0007804209238013726,0.008685531128921342
146,2017-11-01,0.0007804209238013726,0.008685531128921342,0.004791292368082178,0.005823062606654661
147,2017-11-08,0.004791292368082178,0.005823062606654661,-0.0071119468630724825,-0.01147085892168509
148,2017-11-15,-0.0071119468630724825,-0.01147085892168509,0.01457692292531787,0.012656830038866529
149,2017-11-22,0.01457692292531787,0.012656830038866529,0.015804793072820456,0.011162532290996952
150,2017-11-29,0.015804793072820456,0.011162532290996952,-0.0012184265432674257,0.0012185322891533623
151,2017-12-06,-0.0012184265432674257,0.0012185322891533623,0.01039436313920361,0.012771635425632866
152,2017-12-13,0.01039436313920361,0.012771635425632866,0.006677554391198326,0.0061587779042404645
153,2017-12-20,0.006677554391198326,0.0061587779042404645,0.004447531173503494,0.0012578584258653436
154,2017-12-27,0.004447531173503494,0.0012578584258653436,0.01064418397722866,0.01134709354157959
155,2018-01-03,0.01064418397722866,0.01134709354157959,0.00878889808527994,0.012963193263487716
156,2018-01-10,0.00878889808527994,0.012963193263487716,0.01730269177621757,0.01976911630799294
157,2018-01-17,0.01730269177621757,0.01976911630799294,0.013993913893932008,0.012481438305483428
158,2018-01-24,0.013993913893932008,0.012481438305483428,-0.01018843127507052,-0.004838691359324798
159,2018-01-31,-0.01018843127507052,-0.004838691359324798,-0.04885372960379619,-0.05033983998030145
160,2018-02-07,-0.04885372960379619,-0.05033983998030145,0.006898782445506679,0.0063281591474351195
161,2018-02-14,0.006898782445506679,0.0063281591474351195,-0.0019163905187693508,0.0010005800831367484
162,2018-02-21,-0.0019163905187693508,0.0010005800831367484,-0.001080005811690432,0.004627350097355043
163,2018-02-28,-0.001080005811690432,0.004627350097355043,0.010738411622492228,0.004779212526115906
164,2018-03-07,0.010738411622492228,0.004779212526115906,0.0062605958977752785,0.008317416471505412
165,2018-03-14,0.0062605958977752785,0.008317416471505412,-0.008868424320429003,-0.01183497944835099
166,2018-03-21,-0.008868424320429003,-0.01183497944835099,-0.03141816197084335,-0.04120074194511325
167,2018-03-28,-0.03141816197084335,-0.04120074194511325,0.013792965197243046,0.015236061960172798
168,2018-04-04,0.013792965197243046,0.015236061960172798,-0.0026353393804458003,-0.0009452903952402725
169,2018-04-11,-0.0026353393804458003,-0.0009452903952402725,0.02336377429068115,0.02514957389343042
170,2018-04-18,0.02336377429068115,0.02514957389343042,-0.019556760740616075,-0.02556264139212372
171,2018-04-25,-0.019556760740616075,-0.02556264139212372,-0.006846106215529613,-0.0014131926220948277
172,2018-05-02,-0.006846106215529613,-0.0014131926220948277,0.016719876599035954,0.02356900485600577
173,2018-05-09,0.016719876599035954,0.02356900485600577,0.009586526368602799,0.009144492906339341
174,2018-05-16,0.009586526368602799,0.009144492906339341,0.0036540659500636785,0.0039780486326310704
175,2018-05-23,0.0036540659500636785,0.0039780486326310704,-0.0002612778233714863,-0.003395186447193832
176,2018-05-30,-0.0002612778233714863,-0.003395186447193832,0.011708943613514045,0.01774592887593096
177,2018-06-06,0.011708943613514045,0.01774592887593096,0.004721139557221754,0.0011830342636101054
178,2018-06-13,0.004721139557221754,0.0011830342636101054,-0.000897435688812398,-0.0029938481728352118
179,2018-06-20,-0.000897435688812398,-0.0029938481728352118,-0.021683913118693,-0.024460555293484898
180,2018-06-27,-0.021683913118693,-0.024460555293484898,0.003777249764040702,0.005034055956021133
181,2018-07-04,0.003777249764040702,0.005034055956021133,0.017667929502193758,0.022408816640240525
182,2018-07-11,0.017667929502193758,0.022408816640240525,0.009224123369521608,0.014996322075310653
183,2018-07-18,0.009224123369521608,0.014996322075310653,0.0045143683033370685,0.010814651801213548
184,2018-07-25,0.0045143683033370685,0.010814651801213548,-0.006295524855007728,-0.011493027280370383
185,2018-08-01,-0.006295524855007728,-0.011493027280370383,0.01135497221895454,0.015760457977998632
186,2018-08-08,0.01135497221895454,0.015760457977998632,-0.011980911802495497,-0.013762758391848262
187,2018-08-15,-0.011980911802495497,-0.013762758391848262,0.018158588242042306,0.015416694530963282
188,2018-08-22,0.018158588242042306,0.015416694530963282,0.013328914214267629,0.01824711877608065
189,2018-08-29,0.013328914214267629,0.01824711877608065,-0.006861500475591753,-0.008730127611573435
190,2018-09-05,-0.006861500475591753,-0.008730127611573435,0.00015721809965185685,0.0001107194516158927
191,2018-09-12,0.00015721809965185685,0.0001107194516158927,0.005770791505373296,0.006587247072090463
192,2018-09-19,0.005770791505373296,0.006587247072090463,-0.0069876756385593985,-0.0006808853322775033
193,2018-09-26,-0.0069876756385593985,-0.0006808853322775033,0.00021286800658271154,0.006724102196338899
194,2018-10-03,0.00021286800658271154,0.006724102196338899,-0.04394472528983251,-0.04779682095027338
195,2018-10-10,-0.04394472528983251,-0.04779682095027338,0.0036853891588284338,0.008446781351157284
196,2018-10-17,0.0036853891588284338,0.008446781351157284,-0.054311191611812304,-0.054502819443995376
197,2018-10-24,-0.054311191611812304,-0.054502819443995376,0.022993032902771215,0.02094796526201015
198,2018-10-31,0.022993032902771215,0.02094796526201015,0.041229350051658065,0.03766950471343722
199,2018-11-07,0.041229350051658065,0.03766950471343722,-0.03265108761579982,-0.03991265427597279
200,2018-11-14,-0.03265108761579982,-0.03991265427597279,-0.01338789715588884,-0.019118495469592767
201,2018-11-21,-0.01338789715588884,-0.019118495469592767,0.029225620576141642,0.03541984499332185
202,2018-11-28,0.029225620576141642,0.03541984499332185,-0.01822305751947173,-0.015937801306287858
203,2018-12-05,-0.01822305751947173,-0.015937801306287858,-0.02219722922263856,-0.01814403723296809
204,2018-12-12,-0.02219722922263856,-0.01814403723296809,-0.056849155059881085,-0.05435922239168056
205,2018-12-19,-0.056849155059881085,-0.05435922239168056,-0.016300088670421986,-0.01566040558180415
206,2018-12-26,-0.016300088670421986,-0.01566040558180415,0.01444452741239588,0.017153656831292663
207,2019-01-02,0.01444452741239588,0.017153656831292663,0.04202907157495028,0.02985220525892074
208,2019-01-09,0.04202907157495028,0.02985220525892074,0.011985004812047118,0.01204666114343067
209,2019-01-16,0.011985004812047118,0.01204666114343067,0.009679501867746243,0.008638757185121415
210,2019-01-23,0.009679501867746243,0.008638757185121415,0.023768056507237345,0.0160496071701679
211,2019-01-30,0.023768056507237345,0.0160496071701679,0.017206779982063436,0.018858304646662383
212,2019-02-06,0.017206779982063436,0.018858304646662383,0.01371268105021417,0.007841500445763261
213,2019-02-13,0.01371268105021417,0.007841500445763261,0.013594197978167744,0.011503660162794693
214,2019-02-20,0.013594197978167744,0.011503660162794693,-0.0011361587432211495,0.0027579027454620597
215,2019-02-27,-0.0011361587432211495,0.0027579027454620597,-0.012972264939314693,-0.0074953740246632705
216,2019-03-06,-0.012972264939314693,-0.0074953740246632705,0.010972304643528386,0.01424163214148444
217,2019-03-13,0.010972304643528386,0.01424163214148444,-0.002512635070949343,0.004735125497588477
218,2019-03-20,-0.002512635070949343,0.004735125497588477,-0.002609408938533453,-0.006677878009821225
219,2019-03-27,-0.002609408938533453,-0.006677878009821225,0.023149945066741617,0.02205408572217271
220,2019-04-03,0.023149945066741617,0.02205408572217271,0.010022878482936592,0.007313643355473243
221,2019-04-10,0.010022878482936592,0.007313643355473243,0.0009470907103563686,0.0042379156639991145
222,2019-04-17,0.0009470907103563686,0.0042379156639991145,0.008727819585472751,0.009239962515918299
223,2019-04-24,0.008727819585472751,0.009239962515918299,-0.0067076998075614735,-0.0012025004803997152
224,2019-05-01,-0.0067076998075614735,-0.0012025004803997152,-0.013936722663672518,-0.01515531833984407
225,2019-05-08,-0.013936722663672518,-0.01515531833984407,-0.00990843957217058,-0.009883921661196116
226,2019-05-15,-0.00990843957217058,-0.009883921661196116,-0.0007501350922802796,0.0018625510938441447
227,2019-05-22,-0.0007501350922802796,0.0018625510938441447,-0.028342892477581927,-0.025645334474372006
228,2019-05-29,-0.028342892477581927,-0.025645334474372006,0.025337868299938116,0.01549751080114925
229,2019-06-05,0.025337868299938116,0.01549751080114925,0.01152876770912914,0.018997642517953217
230,2019-06-12,0.01152876770912914,0.018997642517953217,0.014876350517145642,0.016188354778067682
231,2019-06-19,0.014876350517145642,0.016188354778067682,-0.005960227354060987,-0.004332856697128018
232,2019-06-26,-0.005960227354060987,-0.004332856697128018,0.02399791906156379,0.02815587938609676
233,2019-07-03,0.02399791906156379,0.02815587938609676,0.00021770092322470624,-0.0009179456500223449
234,2019-07-10,0.00021770092322470624,-0.0009179456500223449,-0.00243282631646069,-0.0028900581298841876
235,2019-07-17,-0.00243282631646069,-0.0028900581298841876,0.01522351854106363,0.011774528262990858
236,2019-07-24,0.01522351854106363,0.011774528262990858,-0.01364749783119723,-0.012975458351868863
237,2019-07-31,-0.01364749783119723,-0.012975458351868863,-0.03724413607892141,-0.032344837280534944
238,2019-08-07,-0.03724413607892141,-0.032344837280534944,-0.022707949186612342,-0.015041672655941696
239,2019-08-14,-0.022707949186612342,-0.015041672655941696,0.02768389318963682,0.029511311378726646
240,2019-08-21,0.02768389318963682,0.029511311378726646,-0.014844637111799064,-0.012477642168675196
241,2019-08-28,-0.014844637111799064,-0.012477642168675196,0.019216541785690655,0.01725800705756919
242,2019-09-04,0.019216541785690655,0.01725800705756919,0.03507388114408183,0.021495789920957575
243,2019-09-11,0.03507388114408183,0.021495789920957575,0.0002168139074982811,0.0019327505007602497
244,2019-09-18,0.0002168139074982811,0.0019327505007602497,-0.008783911176285741,-0.007270311409154906
245,2019-09-25,-0.008783911176285741,-0.007270311409154906,-0.03560885487770116,-0.03258433564850338
246,2019-10-02,-0.03560885487770116,-0.03258433564850338,0.004025209172927813,0.011009032985501488
247,2019-10-09,0.004025209172927813,0.011009032985501488,0.02598119327383941,0.024076879294977704
248,2019-10-16,0.02598119327383941,0.024076879294977704,0.013224732328748212,0.004960406736366885
249,2019-10-23,0.013224732328748212,0.004960406736366885,0.009127500669408928,0.014062146274729015
250,2019-10-30,0.009127500669408928,0.014062146274729015,0.011503104267785114,0.009849778477944326
251,2019-11-06,0.011503104267785114,0.009849778477944326,0.0009800075005435005,0.0056097639744396854
252,2019-11-13,0.0009800075005435005,0.0056097639744396854,0.00331385908890125,0.00466054792211712
253,2019-11-20,0.00331385908890125,0.00466054792211712,0.014873622236320161,0.014531286374162233
254,2019-11-27,0.014873622236320161,0.014531286374162233,-0.014037858039362971,-0.012959628924630207
255,2019-12-04,-0.014037858039362971,-0.012959628924630207,0.009072661988235309,0.009274686437856339
256,2019-12-11,0.009072661988235309,0.009274686437856339,0.015165829719790525,0.015759338818518653
257,2019-12-18,0.015165829719790525,0.015759338818518653,0.009436149002033378,0.010102969885261937
258,2019-12-25,0.009436149002033378,0.010102969885261937,0.0009430977217814718,0.0022957723735366198
259,2020-01-01,0.0009430977217814718,0.0022957723735366198,4.6943914720598556e-05,0.006893078244047723
260,2020-01-08,4.6943914720598556e-05,0.006893078244047723,0.011252792043015658,0.011140311304902895
261,2020-01-15,0.011252792043015658,0.011140311304902895,0.0055501502556718485,0.009868379058099563
262,2020-01-22,0.0055501502556718485,0.009868379058099563,-0.018598120289708087,-0.014555610041770195
263,2020-01-29,-0.018598120289708087,-0.014555610041770195,0.01805986838338214,0.018723663741364582
264,2020-02-05,0.01805986838338214,0.018723663741364582,0.00850370504234288,0.01342254019177247
265,2020-02-12,0.00850370504234288,0.01342254019177247,-0.0012067049275799047,0.0019825567085411944
266,2020-02-19,-0.0012067049275799047,0.0019825567085411944,-0.08116150835350155,-0.07966570221209301
267,2020-02-26,-0.08116150835350155,-0.07966570221209301,-0.0027044764270670596,0.004405810916687347
268,2020-03-04,-0.0027044764270670596,0.004405810916687347,-0.14533541520345294,-0.12419339188947609
269,2020-03-11,-0.14533541520345294,-0.12419339188947609,-0.1594352006220977,-0.1252215307001029
270,2020-03-18,-0.1594352006220977,-0.1252215307001029,0.04722685729960374,0.03230055368130991
271,2020-03-25,0.04722685729960374,0.03230055368130991,-0.01776268269884429,-0.0020440055882241515
272,2020-04-01,-0.01776268269884429,-0.0020440055882241515,0.1283621003772022,0.1131268894834041
273,2020-04-08,0.1283621003772022,0.1131268894834041,-0.006128240748721203,0.012138316347828582
274,2020-04-15,-0.006128240748721203,0.012138316347828582,0.005447356428983419,0.00573046625528062
275,2020-04-22,0.005447356428983419,0.00573046625528062,0.0939045364332427,0.05008375215223748
276,2020-04-29,0.0939045364332427,0.05008375215223748,-0.06908221293129535,-0.03098818768706557
277,2020-05-06,-0.06908221293129535,-0.03098818768706557,-0.023386968815848785,-0.00997743403517981
278,2020-05-13,-0.023386968815848785,-0.00997743403517981,0.07641640637300418,0.05376244944038122
279,2020-05-20,0.07641640637300418,0.05376244944038122,0.05365528136337949,0.021712059475595735
280,2020-05-27,0.05365528136337949,0.021712059475595735,0.039420158068925515,0.028569342459963787
281,2020-06-03,0.039420158068925515,0.028569342459963787,0.013879591366506183,0.021541009669402866
282,2020-06-10,0.013879591366506183,0.021541009669402866,-0.0316203057646689,-0.024027128879857695
283,2020-06-17,-0.0316203057646689,-0.024027128879857695,-0.04165383149313007,-0.020285888924480022
284,2020-06-24,-0.04165383149313007,-0.020285888924480022,0.020891278881659092,0.02148293057423989
285,2020-07-01,0.020891278881659092,0.02148293057423989,0.004178516125277865,0.017356310013905585
286,2020-07-08,0.004178516125277865,0.017356310013905585,0.03538537791030483,0.017861574109944156
287,2020-07-15,0.03538537791030483,0.017861574109944156,0.013939142426089512,0.01532900675620974
288,2020-07-22,0.013939142426089512,0.01532900675620974,0.005751402144092088,-0.005366291420745184
289,2020-07-29,0.005751402144092088,-0.005366291420745184,0.006282755921067862,0.021277077181627968
290,2020-08-05,0.006282755921067862,0.021277077181627968,0.02483111042477626,0.01580039420284418
291,2020-08-12,0.02483111042477626,0.01580039420284418,-0.01183456723430687,-0.0016270504063509161
292,2020-08-19,-0.01183456723430687,-0.0016270504063509161,0.008046196198322031,0.030780591672691537
293,2020-08-26,0.008046196198322031,0.030780591672691537,0.027682194099076796,0.029352697103589565
